id,name,score1,score2
6449,Student_6449,73,86
6450,Student_6450,80,79
6451,Student_6451,50,69
6452,Student_6452,91,84
6453,Student_6453,89,51
6454,Student_6454,70,99
6455,Student_6455,91,53
6456,Student_6456,78,89
6457,Student_6457,51,57
6458,Student_6458,87,77
6459,Student_6459,85,77
6460,Student_6460,50,80
6461,Student_6461,94,71
6462,Student_6462,53,86
6463,Student_6463,66,80
6464,Student_6464,76,85
6465,Student_6465,66,60
6466,Student_6466,60,52
6467,Student_6467,55,77
6468,Student_6468,61,79
6469,Student_6469,78,74
6470,Student_6470,88,98
6471,Student_6471,64,52
6472,Student_6472,77,65
6473,Student_6473,50,80
6474,Student_6474,96,54
6475,Student_6475,97,100
6476,Student_6476,86,77
6477,Student_6477,65,72
6478,Student_6478,55,100
6479,Student_6479,80,58
6480,Student_6480,58,87
6481,Student_6481,93,64
6482,Student_6482,63,91
6483,Student_6483,63,88
6484,Student_6484,68,64
6485,Student_6485,88,75
6486,Student_6486,98,70
6487,Student_6487,57,76
6488,Student_6488,77,76
6489,Student_6489,89,76
6490,Student_6490,61,54
6491,Student_6491,94,58
6492,Student_6492,60,74
6493,Student_6493,92,96
6494,Student_6494,61,82
6495,Student_6495,68,94
6496,Student_6496,67,85
6497,Student_6497,97,69
6498,Student_6498,73,71
6499,Student_6499,81,54
6500,Student_6500,66,98
6501,Student_6501,82,53
6502,Student_6502,62,78
6503,Student_6503,69,86
6504,Student_6504,72,85
6505,Student_6505,61,54
6506,Student_6506,65,60
6507,Student_6507,100,94
6508,Student_6508,78,72
6509,Student_6509,59,66
6510,Student_6510,57,74
6511,Student_6511,50,57
6512,Student_6512,54,75
6513,Student_6513,83,93
6514,Student_6514,83,70
6515,Student_6515,55,88
6516,Student_6516,97,69
6517,Student_6517,85,83
6518,Student_6518,78,80
6519,Student_6519,61,85
6520,Student_6520,61,73
6521,Student_6521,67,65
6522,Student_6522,100,63
6523,Student_6523,97,73
6524,Student_6524,95,58
6525,Student_6525,78,97
6526,Student_6526,57,57
6527,Student_6527,50,78
6528,Student_6528,86,50
6529,Student_6529,55,72
6530,Student_6530,95,95
6531,Student_6531,94,51
6532,Student_6532,88,90
6533,Student_6533,96,77
6534,Student_6534,78,65
6535,Student_6535,62,58
6536,Student_6536,68,50
6537,Student_6537,80,100
6538,Student_6538,70,97
6539,Student_6539,89,67
6540,Student_6540,62,90
6541,Student_6541,93,97
6542,Student_6542,84,79
6543,Student_6543,87,95
6544,Student_6544,79,78
6545,Student_6545,84,59
6546,Student_6546,86,89
6547,Student_6547,87,82
6548,Student_6548,57,93
6549,Student_6549,64,88
6550,Student_6550,67,74
6551,Student_6551,58,78
6552,Student_6552,79,68
6553,Student_6553,63,51
6554,Student_6554,58,78
6555,Student_6555,99,51
6556,Student_6556,97,78
6557,Student_6557,95,96
6558,Student_6558,71,72
6559,Student_6559,75,67
6560,Student_6560,100,52
6561,Student_6561,51,87
6562,Student_6562,52,58
6563,Student_6563,77,97
6564,Student_6564,52,73
6565,Student_6565,92,87
6566,Student_6566,86,97
6567,Student_6567,59,59
6568,Student_6568,84,78
6569,Student_6569,83,51
6570,Student_6570,51,73
6571,Student_6571,55,95
6572,Student_6572,98,53
6573,Student_6573,69,60
6574,Student_6574,79,94
6575,Student_6575,81,62
6576,Student_6576,62,66
6577,Student_6577,59,99
6578,Student_6578,99,64
6579,Student_6579,51,70
6580,Student_6580,51,60
6581,Student_6581,50,51
6582,Student_6582,57,87
6583,Student_6583,67,82
6584,Student_6584,60,80
6585,Student_6585,95,57
6586,Student_6586,59,97
6587,Student_6587,55,88
6588,Student_6588,74,72
6589,Student_6589,57,76
6590,Student_6590,83,77
6591,Student_6591,52,74
6592,Student_6592,71,56
6593,Student_6593,100,66
6594,Student_6594,56,96
6595,Student_6595,76,92
6596,Student_6596,95,76
6597,Student_6597,63,98
6598,Student_6598,60,67
6599,Student_6599,84,54
6600,Student_6600,71,64
6601,Student_6601,81,89
6602,Student_6602,99,96
6603,Student_6603,57,74
6604,Student_6604,90,83
6605,Student_6605,73,79
6606,Student_6606,58,79
6607,Student_6607,75,64
6608,Student_6608,97,64
6609,Student_6609,78,64
6610,Student_6610,62,64
6611,Student_6611,55,76
6612,Student_6612,89,69
6613,Student_6613,66,82
6614,Student_6614,75,60
6615,Student_6615,80,70
6616,Student_6616,59,51
6617,Student_6617,56,78
6618,Student_6618,87,74
6619,Student_6619,96,74
6620,Student_6620,76,58
6621,Student_6621,72,59
6622,Student_6622,85,55
6623,Student_6623,57,96
6624,Student_6624,86,81
6625,Student_6625,74,92
6626,Student_6626,58,56
6627,Student_6627,68,85
6628,Student_6628,75,83
6629,Student_6629,51,70
6630,Student_6630,96,81
6631,Student_6631,77,72
6632,Student_6632,74,89
6633,Student_6633,93,75
6634,Student_6634,75,90
6635,Student_6635,97,53
6636,Student_6636,99,62
6637,Student_6637,64,56
6638,Student_6638,98,52
6639,Student_6639,57,86
6640,Student_6640,62,88
6641,Student_6641,74,100
6642,Student_6642,94,71
6643,Student_6643,100,54
6644,Student_6644,78,76
6645,Student_6645,66,51
6646,Student_6646,58,68
6647,Student_6647,95,80
6648,Student_6648,70,88
6649,Student_6649,67,56
6650,Student_6650,97,57
6651,Student_6651,56,89
6652,Student_6652,50,84
6653,Student_6653,68,65
6654,Student_6654,58,79
6655,Student_6655,80,76
6656,Student_6656,60,76
6657,Student_6657,58,65
6658,Student_6658,90,76
6659,Student_6659,56,100
6660,Student_6660,61,66
6661,Student_6661,76,72
6662,Student_6662,86,94
6663,Student_6663,80,54
6664,Student_6664,72,88
6665,Student_6665,64,66
6666,Student_6666,56,64
6667,Student_6667,98,90
6668,Student_6668,78,76
6669,Student_6669,94,91
6670,Student_6670,100,82
6671,Student_6671,71,69
6672,Student_6672,88,80
6673,Student_6673,80,76
6674,Student_6674,96,91
6675,Student_6675,62,64
6676,Student_6676,78,75
6677,Student_6677,76,72
6678,Student_6678,75,57
6679,Student_6679,57,69
6680,Student_6680,69,50
6681,Student_6681,78,77
6682,Student_6682,56,93
6683,Student_6683,54,98
6684,Student_6684,81,71
6685,Student_6685,94,86
6686,Student_6686,90,79
6687,Student_6687,75,90
6688,Student_6688,65,78
6689,Student_6689,67,62
6690,Student_6690,77,55
6691,Student_6691,98,78
6692,Student_6692,97,89
6693,Student_6693,81,92
6694,Student_6694,90,88
6695,Student_6695,80,71
6696,Student_6696,86,100
6697,Student_6697,68,58
6698,Student_6698,61,78
6699,Student_6699,59,83
6700,Student_6700,80,96
6701,Student_6701,91,63
6702,Student_6702,65,70
6703,Student_6703,82,66
6704,Student_6704,84,58
6705,Student_6705,80,62
6706,Student_6706,67,99
6707,Student_6707,75,67
6708,Student_6708,50,91
6709,Student_6709,97,100
6710,Student_6710,69,95
6711,Student_6711,98,58
6712,Student_6712,53,86
6713,Student_6713,86,51
6714,Student_6714,98,60
6715,Student_6715,64,55
6716,Student_6716,95,93
6717,Student_6717,77,61
6718,Student_6718,93,81
6719,Student_6719,50,92
6720,Student_6720,99,95
6721,Student_6721,50,74
6722,Student_6722,81,68
6723,Student_6723,83,96
6724,Student_6724,65,67
6725,Student_6725,98,58
6726,Student_6726,79,81
6727,Student_6727,71,92
6728,Student_6728,62,52
6729,Student_6729,96,86
6730,Student_6730,63,50
6731,Student_6731,86,52
6732,Student_6732,54,58
6733,Student_6733,69,91
6734,Student_6734,53,62
6735,Student_6735,71,52
6736,Student_6736,61,96
6737,Student_6737,80,88
6738,Student_6738,71,75
6739,Student_6739,78,73
6740,Student_6740,57,88
6741,Student_6741,69,56
6742,Student_6742,66,95
6743,Student_6743,68,63
6744,Student_6744,99,81
6745,Student_6745,61,92
6746,Student_6746,63,87
6747,Student_6747,79,67
6748,Student_6748,71,86
6749,Student_6749,86,77
6750,Student_6750,89,79
6751,Student_6751,81,79
6752,Student_6752,77,66
6753,Student_6753,82,87
6754,Student_6754,80,82
6755,Student_6755,87,88
6756,Student_6756,92,51
6757,Student_6757,50,99
6758,Student_6758,50,81
6759,Student_6759,89,50
6760,Student_6760,85,74
6761,Student_6761,77,100
6762,Student_6762,69,64
6763,Student_6763,82,93
6764,Student_6764,84,53
6765,Student_6765,89,82
6766,Student_6766,55,100
6767,Student_6767,70,66
6768,Student_6768,54,82
6769,Student_6769,50,88
6770,Student_6770,65,60
6771,Student_6771,61,62
6772,Student_6772,58,52
6773,Student_6773,68,54
6774,Student_6774,62,93
6775,Student_6775,83,98
6776,Student_6776,58,87
6777,Student_6777,52,50
6778,Student_6778,92,68
6779,Student_6779,59,93
6780,Student_6780,64,63
6781,Student_6781,81,69
6782,Student_6782,95,86
6783,Student_6783,96,55
6784,Student_6784,63,69
6785,Student_6785,93,67
6786,Student_6786,70,57
6787,Student_6787,51,82
6788,Student_6788,59,60
6789,Student_6789,53,72
6790,Student_6790,72,94
6791,Student_6791,91,85
6792,Student_6792,92,66
6793,Student_6793,79,84
6794,Student_6794,55,95
6795,Student_6795,72,64
6796,Student_6796,51,78
6797,Student_6797,52,87
6798,Student_6798,98,71
6799,Student_6799,90,62
6800,Student_6800,78,70
6801,Student_6801,50,82
6802,Student_6802,89,93
6803,Student_6803,84,91
6804,Student_6804,56,83
6805,Student_6805,75,71
6806,Student_6806,89,95
6807,Student_6807,75,51
6808,Student_6808,58,96
6809,Student_6809,51,66
6810,Student_6810,59,65
6811,Student_6811,92,93
6812,Student_6812,95,81
6813,Student_6813,80,86
6814,Student_6814,51,52
6815,Student_6815,76,51
6816,Student_6816,87,69
6817,Student_6817,76,68
6818,Student_6818,92,90
6819,Student_6819,78,78
6820,Student_6820,89,59
6821,Student_6821,67,58
6822,Student_6822,91,70
6823,Student_6823,60,85
6824,Student_6824,93,97
6825,Student_6825,63,96
6826,Student_6826,93,79
6827,Student_6827,69,51
6828,Student_6828,84,74
6829,Student_6829,79,92
6830,Student_6830,86,55
6831,Student_6831,91,95
6832,Student_6832,62,76
6833,Student_6833,50,66
6834,Student_6834,72,78
6835,Student_6835,80,71
6836,Student_6836,58,100
6837,Student_6837,74,66
6838,Student_6838,87,52
6839,Student_6839,51,71
6840,Student_6840,85,58
6841,Student_6841,71,77
6842,Student_6842,97,74
6843,Student_6843,92,99
6844,Student_6844,54,80
6845,Student_6845,54,86
6846,Student_6846,95,55
6847,Student_6847,56,82
6848,Student_6848,58,95
6849,Student_6849,82,62
6850,Student_6850,75,82
6851,Student_6851,93,96
6852,Student_6852,82,71
6853,Student_6853,76,74
6854,Student_6854,86,69
6855,Student_6855,59,64
6856,Student_6856,65,67
6857,Student_6857,65,97
6858,Student_6858,75,51
6859,Student_6859,83,51
6860,Student_6860,73,87
6861,Student_6861,54,77
6862,Student_6862,86,56
6863,Student_6863,50,55
6864,Student_6864,78,55
6865,Student_6865,91,53
6866,Student_6866,86,70
6867,Student_6867,52,81
6868,Student_6868,92,63
6869,Student_6869,53,57
6870,Student_6870,97,65
6871,Student_6871,81,81
6872,Student_6872,67,64
6873,Student_6873,69,97
6874,Student_6874,82,81
6875,Student_6875,55,62
6876,Student_6876,83,76
6877,Student_6877,67,86
6878,Student_6878,58,50
6879,Student_6879,85,70
6880,Student_6880,73,83
6881,Student_6881,53,76
6882,Student_6882,89,91
6883,Student_6883,82,71
6884,Student_6884,100,89
6885,Student_6885,74,77
6886,Student_6886,83,52
6887,Student_6887,84,68
6888,Student_6888,69,77
6889,Student_6889,69,61
6890,Student_6890,62,69
6891,Student_6891,51,69
6892,Student_6892,62,83
6893,Student_6893,98,91
6894,Student_6894,50,53
6895,Student_6895,75,86
6896,Student_6896,97,63
6897,Student_6897,94,50
6898,Student_6898,79,94
6899,Student_6899,100,61
6900,Student_6900,85,50
6901,Student_6901,93,65
6902,Student_6902,71,73
6903,Student_6903,83,63
6904,Student_6904,98,98
6905,Student_6905,92,66
6906,Student_6906,83,60
6907,Student_6907,88,87
6908,Student_6908,54,80
6909,Student_6909,98,90
6910,Student_6910,67,59
6911,Student_6911,76,54
6912,Student_6912,98,93
6913,Student_6913,51,78
6914,Student_6914,68,81
6915,Student_6915,94,73
6916,Student_6916,51,71
6917,Student_6917,71,85
6918,Student_6918,94,97
6919,Student_6919,86,93
6920,Student_6920,70,71
6921,Student_6921,96,65
6922,Student_6922,87,93
6923,Student_6923,93,53
6924,Student_6924,56,98
6925,Student_6925,56,79
6926,Student_6926,94,96
6927,Student_6927,84,94
6928,Student_6928,74,74
6929,Student_6929,87,76
6930,Student_6930,54,61
6931,Student_6931,66,78
6932,Student_6932,98,69
6933,Student_6933,93,59
6934,Student_6934,66,77
6935,Student_6935,86,53
6936,Student_6936,99,50
6937,Student_6937,81,70
6938,Student_6938,81,86
6939,Student_6939,67,57
6940,Student_6940,70,55
6941,Student_6941,57,68
6942,Student_6942,50,57
6943,Student_6943,60,51
6944,Student_6944,96,81
6945,Student_6945,55,65
6946,Student_6946,83,66
6947,Student_6947,77,94
6948,Student_6948,57,98
6949,Student_6949,98,98
6950,Student_6950,69,74
6951,Student_6951,94,66
6952,Student_6952,64,77
6953,Student_6953,99,52
6954,Student_6954,79,75
6955,Student_6955,75,50
6956,Student_6956,81,66
6957,Student_6957,98,99
6958,Student_6958,73,55
6959,Student_6959,87,95
6960,Student_6960,87,84
6961,Student_6961,74,51
6962,Student_6962,88,96
6963,Student_6963,86,69
6964,Student_6964,66,71
6965,Student_6965,62,80
6966,Student_6966,62,96
6967,Student_6967,55,73
6968,Student_6968,76,81
6969,Student_6969,55,90
6970,Student_6970,82,68
6971,Student_6971,52,61
6972,Student_6972,58,62
6973,Student_6973,90,97
6974,Student_6974,70,99
6975,Student_6975,91,88
6976,Student_6976,53,81
6977,Student_6977,87,85
6978,Student_6978,63,80
6979,Student_6979,97,59
6980,Student_6980,83,97
6981,Student_6981,61,80
6982,Student_6982,91,63
6983,Student_6983,82,61
6984,Student_6984,65,97
6985,Student_6985,53,69
6986,Student_6986,88,83
6987,Student_6987,51,97
6988,Student_6988,69,68
6989,Student_6989,100,63
6990,Student_6990,96,65
6991,Student_6991,69,98
6992,Student_6992,89,55
6993,Student_6993,69,54
6994,Student_6994,51,92
6995,Student_6995,89,53
6996,Student_6996,97,90
6997,Student_6997,60,91
6998,Student_6998,90,68
6999,Student_6999,70,94
7000,Student_7000,95,89
7001,Student_7001,54,66
7002,Student_7002,82,60
7003,Student_7003,81,100
7004,Student_7004,89,77
7005,Student_7005,94,56
7006,Student_7006,87,86
7007,Student_7007,74,83
7008,Student_7008,65,80
7009,Student_7009,73,55
7010,Student_7010,74,82
7011,Student_7011,78,92
7012,Student_7012,85,78
7013,Student_7013,55,50
7014,Student_7014,72,66
7015,Student_7015,59,98
7016,Student_7016,98,73
7017,Student_7017,59,100
7018,Student_7018,78,90
7019,Student_7019,64,86
7020,Student_7020,86,72
7021,Student_7021,83,69
7022,Student_7022,97,90
7023,Student_7023,69,97
7024,Student_7024,79,65
7025,Student_7025,73,70
7026,Student_7026,70,50
7027,Student_7027,89,87
7028,Student_7028,86,96
7029,Student_7029,57,54
7030,Student_7030,96,89
7031,Student_7031,95,91
7032,Student_7032,80,92
7033,Student_7033,70,65
7034,Student_7034,89,90
7035,Student_7035,50,58
7036,Student_7036,52,62
7037,Student_7037,90,73
7038,Student_7038,61,79
7039,Student_7039,93,85
7040,Student_7040,51,62
7041,Student_7041,85,53
7042,Student_7042,57,70
7043,Student_7043,100,98
7044,Student_7044,99,50
7045,Student_7045,99,96
7046,Student_7046,51,60
7047,Student_7047,81,65
7048,Student_7048,81,95
7049,Student_7049,97,68
7050,Student_7050,91,86
7051,Student_7051,68,51
7052,Student_7052,51,74
7053,Student_7053,95,75
7054,Student_7054,76,74
7055,Student_7055,52,82
7056,Student_7056,62,63
7057,Student_7057,80,60
7058,Student_7058,69,77
7059,Student_7059,59,89
7060,Student_7060,85,83
7061,Student_7061,85,83
7062,Student_7062,96,56
7063,Student_7063,87,57
7064,Student_7064,99,92
7065,Student_7065,81,94
7066,Student_7066,59,54
7067,Student_7067,90,83
7068,Student_7068,55,59
7069,Student_7069,93,74
7070,Student_7070,69,86
7071,Student_7071,57,96
7072,Student_7072,56,62
7073,Student_7073,59,55
7074,Student_7074,87,87
7075,Student_7075,61,83
7076,Student_7076,51,80
7077,Student_7077,81,54
7078,Student_7078,67,59
7079,Student_7079,66,95
7080,Student_7080,57,95
7081,Student_7081,61,66
7082,Student_7082,67,51
7083,Student_7083,98,97
7084,Student_7084,84,76
7085,Student_7085,59,98
7086,Student_7086,87,62
7087,Student_7087,88,70
7088,Student_7088,100,99
7089,Student_7089,79,96
7090,Student_7090,87,80
7091,Student_7091,74,53
7092,Student_7092,93,62
7093,Student_7093,95,68
7094,Student_7094,81,58
7095,Student_7095,100,66
7096,Student_7096,88,59
7097,Student_7097,92,81
7098,Student_7098,89,51
7099,Student_7099,71,85
7100,Student_7100,92,68
7101,Student_7101,78,50
7102,Student_7102,56,79
7103,Student_7103,94,65
7104,Student_7104,90,89
7105,Student_7105,74,58
7106,Student_7106,60,64
7107,Student_7107,88,77
7108,Student_7108,61,81
7109,Student_7109,74,58
7110,Student_7110,71,65
7111,Student_7111,83,63
7112,Student_7112,93,85
7113,Student_7113,93,86
7114,Student_7114,62,69
7115,Student_7115,83,51
7116,Student_7116,61,96
7117,Student_7117,77,70
7118,Student_7118,74,97
7119,Student_7119,73,69
7120,Student_7120,88,70
7121,Student_7121,74,54
7122,Student_7122,54,100
7123,Student_7123,65,52
7124,Student_7124,63,66
7125,Student_7125,67,57
7126,Student_7126,61,65
7127,Student_7127,76,87
7128,Student_7128,62,52
7129,Student_7129,55,78
7130,Student_7130,54,86
7131,Student_7131,51,88
7132,Student_7132,63,74
7133,Student_7133,90,74
7134,Student_7134,80,81
7135,Student_7135,58,85
7136,Student_7136,56,65
7137,Student_7137,60,74
7138,Student_7138,59,97
7139,Student_7139,72,79
7140,Student_7140,98,58
7141,Student_7141,50,98
7142,Student_7142,87,100
7143,Student_7143,72,83
7144,Student_7144,88,68
7145,Student_7145,52,53
7146,Student_7146,78,65
7147,Student_7147,71,62
7148,Student_7148,100,90
7149,Student_7149,86,87
7150,Student_7150,66,95
7151,Student_7151,100,64
7152,Student_7152,67,76
7153,Student_7153,64,76
7154,Student_7154,92,73
7155,Student_7155,89,80
7156,Student_7156,76,91
7157,Student_7157,71,78
7158,Student_7158,73,51
7159,Student_7159,76,56
7160,Student_7160,62,94
7161,Student_7161,70,74
7162,Student_7162,72,99
7163,Student_7163,73,51
7164,Student_7164,93,83
7165,Student_7165,54,90
7166,Student_7166,95,82
7167,Student_7167,78,81
7168,Student_7168,92,80
7169,Student_7169,52,87
7170,Student_7170,80,99
7171,Student_7171,80,55
7172,Student_7172,74,62
7173,Student_7173,71,80
7174,Student_7174,88,63
7175,Student_7175,94,57
7176,Student_7176,100,97
7177,Student_7177,54,62
7178,Student_7178,97,100
7179,Student_7179,66,65
7180,Student_7180,95,75
7181,Student_7181,53,61
7182,Student_7182,61,60
7183,Student_7183,100,97
7184,Student_7184,84,91
7185,Student_7185,86,99
7186,Student_7186,97,93
7187,Student_7187,56,97
7188,Student_7188,71,99
7189,Student_7189,50,94
7190,Student_7190,67,61
7191,Student_7191,91,96
7192,Student_7192,81,74
7193,Student_7193,62,70
7194,Student_7194,85,51
7195,Student_7195,69,86
7196,Student_7196,58,88
7197,Student_7197,67,81
7198,Student_7198,55,63
7199,Student_7199,56,81
7200,Student_7200,79,70
7201,Student_7201,76,88
7202,Student_7202,81,56
7203,Student_7203,75,95
7204,Student_7204,62,86
7205,Student_7205,87,80
7206,Student_7206,93,57
7207,Student_7207,67,72
7208,Student_7208,64,66
7209,Student_7209,65,53
7210,Student_7210,86,96
7211,Student_7211,57,87
7212,Student_7212,81,65
7213,Student_7213,50,50
7214,Student_7214,94,64
7215,Student_7215,57,77
7216,Student_7216,72,61
7217,Student_7217,67,78
7218,Student_7218,96,83
7219,Student_7219,78,58
7220,Student_7220,85,80
7221,Student_7221,81,91
7222,Student_7222,89,69
7223,Student_7223,64,78
7224,Student_7224,98,92
7225,Student_7225,57,56
7226,Student_7226,92,85
7227,Student_7227,81,76
7228,Student_7228,72,94
7229,Student_7229,56,98
7230,Student_7230,81,93
7231,Student_7231,56,76
7232,Student_7232,80,86
7233,Student_7233,54,72
7234,Student_7234,91,52
7235,Student_7235,53,80
7236,Student_7236,90,71
7237,Student_7237,82,92
7238,Student_7238,50,81
7239,Student_7239,87,72
7240,Student_7240,82,78
7241,Student_7241,71,87
7242,Student_7242,72,66
7243,Student_7243,67,77
7244,Student_7244,85,85
